index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  274   4885.079    22.0 1.886   0.41  3.140  0.054    18.326     1.957  0.155  0.106 -0.018 -0.004  0.005 0.108 0.100 0.157 40.786
  276   4890.755    26.0 2.876  -0.38  5.509  0.070   107.591     3.841  0.187  0.127 -0.130 -0.062 -0.006 0.192 0.100 0.228 19.301
  277    4903.31    26.0 2.882  -0.89  5.222  0.046    66.640     2.474  0.161  0.109 -0.040 -0.033 -0.002 0.121 0.100 0.163 37.466
  278   4910.017    26.0 3.394  -1.28  5.646  0.058    35.950     3.034  0.154  0.094 -0.010 -0.010  0.004 0.095 0.100 0.150 44.609
  282   4921.764    22.0 2.173   0.04  4.060  0.084    27.587     3.927  0.175  0.100 -0.016 -0.007  0.004 0.102 0.100 0.165 36.526
  283   4923.922    26.1 2.891  -1.26  5.444  0.094   119.117     5.054  0.210  0.021  0.132 -0.074  0.020 0.154 0.100 0.206 23.486
  284   4939.687    26.0 0.858  -3.25  5.736  0.087    89.636     3.655  0.181  0.160 -0.043 -0.066 -0.019 0.179 0.100 0.223 20.106
  285   4946.388    26.0 3.368  -1.11  5.527  0.059    40.587     3.270  0.171  0.095 -0.017 -0.012  0.004 0.097 0.100 0.152 43.562
  286   4966.089    26.0 3.329  -0.79  5.633  0.070    67.085     3.705  0.182  0.099 -0.044 -0.033 -0.002 0.113 0.100 0.167 36.061
  287   4973.102    26.0 3.960  -0.69  5.342  0.065    20.482     2.488  0.108  0.081 -0.006 -0.004  0.005 0.081 0.100 0.144 47.929
  289   4980.173    28.0 3.603   0.07  4.063  0.107    28.090     5.171  0.158  0.080 -0.001 -0.009  0.004 0.081 0.100 0.167 35.781
  290   4985.253    26.0 3.926  -0.44  5.176  0.093    25.424     4.225 -0.081  0.078 -0.008 -0.007  0.002 0.079 0.100 0.158 40.240
  291   4991.066    22.0 0.835   0.45  3.435  0.196    95.732     8.918  0.191  0.138 -0.065 -0.066 -0.019 0.167 0.100 0.276 13.088
  292    4994.13    26.0 0.914  -2.97  5.577  0.336    92.571    14.283  0.281  0.160 -0.046 -0.069 -0.022 0.182 0.100 0.395  6.416
  293   4997.097    22.0 0.000  -2.07  3.869  0.149    36.834     8.494  0.170  0.152 -0.025 -0.010  0.002 0.154 0.100 0.237 17.846
  295   4999.503    22.0 0.825   0.32  3.442  0.260    90.677    11.843  0.223  0.136 -0.058 -0.061 -0.017 0.161 0.100 0.322  9.665
  296   5001.864    26.0 3.882  -0.01  5.403  0.144    62.901     7.677  0.165  0.084 -0.035 -0.030 -0.001 0.096 0.100 0.200 25.051
  298   5005.712    26.0 3.884  -0.12  5.535  0.214    63.353    10.750  0.203  0.083 -0.028 -0.031 -0.002 0.093 0.100 0.254 15.520
  299   5007.209    22.0 0.818   0.17  3.248  0.157    74.607     7.782  0.185  0.130 -0.040 -0.043 -0.012 0.143 0.100 0.235 18.135
  301   5012.068    26.0 0.858   -2.6  5.792  0.239   121.463    11.645  0.191  0.177 -0.106 -0.092 -0.035 0.229 0.100 0.346  8.377
  302   5013.686    22.1 1.581  -2.14  3.144  0.123    30.424     6.401  0.118  0.045  0.180 -0.007  0.038 0.190 0.100 0.247 16.381
  303   5014.943    26.0 3.940  -0.18  5.668  0.168    64.588     8.889  0.200  0.083 -0.038 -0.031 -0.002 0.096 0.100 0.218 21.042
  304   5016.161    22.0 0.848  -0.48  3.855  0.202    70.684    10.194  0.304  0.131 -0.037 -0.039 -0.010 0.142 0.100 0.266 14.093
  306   5018.435    26.1 2.891   -1.1  5.637  0.183   141.111    13.522  0.288  0.028  0.104 -0.063  0.021 0.127 0.100 0.244 16.807
  307   5020.026    22.0 0.835  -0.33  3.089  0.147    36.984     8.166  0.173  0.132 -0.022 -0.010  0.003 0.134 0.100 0.223 20.150
  308   5022.236    26.0 3.984  -0.33  5.398  0.134    38.575     7.306  0.193  0.081 -0.014 -0.012  0.003 0.083 0.100 0.187 28.680
  309   5022.868    22.0 0.825  -0.33  3.605  0.225    66.931    11.463  0.272  0.133 -0.032 -0.031 -0.005 0.140 0.100 0.283 12.449
  310   5024.844    22.0 0.818  -0.53  3.415  0.157    45.037     9.125  0.192  0.132 -0.027 -0.014  0.001 0.135 0.100 0.230 18.868
  319   5051.635    26.0 0.914  -2.76  5.727  0.207   108.800     9.156  0.194  0.169 -0.076 -0.086 -0.032 0.207 0.100 0.309 10.459
  320   5064.653    22.0 0.048  -0.94  3.308  0.120    66.532     6.335  0.179  0.152 -0.033 -0.030 -0.006 0.159 0.100 0.223 20.190
  322   5079.224    26.0 2.196   -2.1  5.725  0.148    71.129     7.336  0.215  0.125 -0.031 -0.039 -0.006 0.135 0.100 0.224 19.981
  323    5079.74    26.0 0.989  -3.25  5.447  0.125    69.354     6.220  0.193  0.153 -0.026 -0.037 -0.008 0.160 0.100 0.226 19.553
  324   5080.533    28.0 3.652   0.32  4.235  0.124    47.547     6.915  0.242  0.081 -0.011 -0.017  0.003 0.084 0.100 0.180 30.905
  325   5083.339    26.0 0.957  -2.84  5.780  0.165   105.660     7.207  0.212  0.166 -0.070 -0.084 -0.031 0.201 0.100 0.279 12.870
  330   5110.413    26.0 0.000  -3.76  5.569  0.155   105.642     6.603  0.195  0.191 -0.058 -0.084 -0.037 0.220 0.100 0.287 12.151
  333    5123.72    26.0 1.010  -3.06  5.820  0.136    95.384     5.940  0.211  0.159 -0.052 -0.073 -0.028 0.185 0.100 0.250 15.976
  334    5127.36    26.0 0.914  -3.25  5.423  0.091    72.875     4.537  0.187  0.156 -0.028 -0.043 -0.010 0.165 0.100 0.213 22.050
  335   5129.156    22.1 1.890  -1.34  3.558  0.117    78.354     5.839  0.215  0.037  0.172 -0.044  0.030 0.184 0.100 0.240 17.398
  336   5133.689    26.0 4.175   0.36  5.170  0.094    52.800     5.279  0.167  0.077 -0.026 -0.020  0.000 0.084 0.100 0.161 38.697
  338   5142.928    26.0 0.957  -3.07  5.852  0.171    98.780     7.037  0.233  0.162 -0.044 -0.078 -0.028 0.187 0.100 0.273 13.461
  340    5150.84    26.0 0.989  -3.04  5.288  0.113    72.369     5.612  0.186  0.155 -0.027 -0.042 -0.009 0.163 0.100 0.222 20.256
  341   5151.911    26.0 1.010  -3.32  5.507  0.097    67.902     4.918  0.177  0.153 -0.024 -0.034 -0.007 0.159 0.100 0.211 22.422
  342   5166.282    26.0 0.000  -4.12  5.680  0.138    95.146     5.890  0.200  0.186 -0.042 -0.073 -0.031 0.207 0.100 0.268 13.948
  343   5171.596    26.0 1.484  -1.72  5.626  0.135   122.433     6.721  0.224  0.165 -0.119 -0.088 -0.030 0.224 0.100 0.280 12.779
  345   5173.743    22.0 0.000  -1.06  3.683  0.150    83.046     6.882  0.267  0.156 -0.040 -0.051 -0.016 0.170 0.100 0.248 16.315
  347   5185.902    22.1 1.891  -1.41  3.121  0.076    50.580     4.513  0.175  0.037  0.179 -0.017  0.035 0.187 0.100 0.225 19.723
  348   5192.969    22.0 0.021  -0.95  3.419  0.111    74.223     5.619  0.223  0.154 -0.036 -0.040 -0.011 0.164 0.100 0.221 20.385
  349   5194.942    26.0 1.556  -2.02  5.664  0.143   106.729     6.402  0.218  0.153 -0.080 -0.082 -0.027 0.193 0.100 0.260 14.768
  350   5197.568    26.1 3.230  -2.22  5.768  0.126    71.831     6.996  0.245  0.004  0.183 -0.033  0.030 0.188 0.100 0.248 16.294
  352   5206.023    24.0 0.941   0.02  3.449  0.093   108.915     4.429  0.203  0.143 -0.096 -0.075 -0.023 0.189 0.100 0.233 18.359
  353   5210.384    22.0 0.048  -0.82  3.342  0.067    75.442     3.395  0.195  0.153 -0.037 -0.040 -0.012 0.163 0.100 0.203 24.383
  355   5215.181    26.0 3.263  -0.86  5.408  0.071    55.797     4.041  0.190  0.100 -0.030 -0.021  0.001 0.106 0.100 0.162 37.902
  356   5216.274    26.0 1.607  -2.08  5.274  0.100    83.774     4.624  0.185  0.141 -0.041 -0.061 -0.015 0.160 0.100 0.213 21.974
  357   5217.389    26.0 3.209  -1.07  5.387  0.080    45.950     4.565  0.172  0.098 -0.021 -0.016  0.001 0.101 0.100 0.163 37.449
  359   5225.525    26.0 0.110  -4.75  5.593  0.073    51.556     4.322  0.185  0.174 -0.023 -0.019 -0.003 0.177 0.100 0.216 21.503
  360    5227.19    26.0 1.556  -1.23  5.525  0.093   139.102     5.611  0.217  0.175 -0.163 -0.080 -0.023 0.253 0.100 0.288 12.081
  362   5234.624    26.1 3.221  -2.18  5.506  0.101    58.881     5.418  0.210  0.004  0.187 -0.025  0.031 0.191 0.100 0.238 17.614
  363   5242.491    26.0 3.632  -0.83  5.278  0.093    27.689     4.454  0.179  0.088 -0.010 -0.009  0.004 0.089 0.100 0.163 37.607
  364   5247.565    24.0 0.960  -1.59  3.683  0.090    37.762     5.036  0.202  0.128 -0.024 -0.010  0.002 0.131 0.100 0.188 28.437
  365   5250.646    26.0 2.196  -2.18  5.593  0.063    60.488     3.483  0.197  0.122 -0.023 -0.028 -0.005 0.127 0.100 0.174 33.121
  368   5263.306    26.0 3.263  -0.87  5.554  0.103    63.748     5.633  0.202  0.101 -0.039 -0.028 -0.001 0.112 0.100 0.182 30.196
  369   5264.801    26.1 3.230  -3.13  5.615  0.102    17.440     3.587  0.118  0.006  0.191 -0.004  0.029 0.193 0.100 0.240 17.307
  372   5269.537    26.0 0.858  -1.33  5.486  0.062   186.539     6.644  0.273  0.209 -0.235 -0.050  0.000 0.318 0.100 0.339  8.677
  374   5275.997    26.1 3.199  -2.01  5.829  0.106    88.183     5.679  0.238  0.006  0.174 -0.048  0.026 0.182 0.100 0.234 18.339
  375   5283.621    26.0 3.239  -0.45  5.350  0.076    77.070     3.982  0.194  0.105 -0.060 -0.041 -0.005 0.128 0.100 0.179 31.145
  376    5284.08    26.1 2.891  -3.11  5.575  0.084    32.268     4.299  0.150  0.013  0.189 -0.008  0.032 0.192 0.100 0.232 18.507
  378   5296.691    24.0 0.982  -1.36  3.619  0.092    45.854     5.277  0.220  0.128 -0.025 -0.015  0.000 0.131 0.100 0.189 28.012
  379   5298.272    24.0 0.982  -1.14  3.659  0.099    60.764     5.573  0.290  0.128 -0.031 -0.026 -0.004 0.134 0.100 0.195 26.428
  380   5302.303    26.0 3.281  -0.73  5.289  0.070    55.521     4.001  0.189  0.099 -0.030 -0.021  0.001 0.106 0.100 0.161 38.397
  381   5307.361    26.0 1.607  -2.91  5.527  0.078    53.912     4.434  0.180  0.134 -0.022 -0.025 -0.005 0.138 0.100 0.188 28.429
  382   5324.179    26.0 3.211  -0.11  5.414  0.081    99.973     4.359  0.214  0.116 -0.112 -0.057 -0.008 0.171 0.100 0.214 21.798
  384   5328.039    26.0 0.914  -1.47  5.533  0.078   173.872     7.176  0.268  0.205 -0.219 -0.060 -0.011 0.306 0.100 0.331  9.108
  386     5332.9    26.0 1.556  -2.78  5.444  0.074    59.961     4.127  0.172  0.139 -0.024 -0.027 -0.004 0.144 0.100 0.190 27.686
  387   5336.786    22.1 1.581   -1.6  3.230  0.099    67.176     5.491  0.181  0.044  0.177 -0.035  0.035 0.189 0.100 0.236 18.013
  388   5339.929    26.0 3.263  -0.63  5.533  0.087    76.054     4.572  0.213  0.104 -0.059 -0.040 -0.005 0.126 0.100 0.183 29.858
  389   5341.024    26.0 1.607  -1.95  5.802  0.107   114.779     5.021  0.231  0.158 -0.097 -0.084 -0.030 0.206 0.100 0.253 15.679
  390   5345.796    24.0 1.003  -0.95  3.613  0.084    67.610     4.413  0.204  0.128 -0.033 -0.033 -0.007 0.136 0.100 0.189 28.036
  391   5348.314    24.0 1.003  -1.21  3.506  0.085    46.803     4.815  0.212  0.128 -0.025 -0.015  0.000 0.131 0.100 0.186 29.019
  392   5349.465    20.0 2.709  -0.31  4.476  0.088    30.590     4.372  0.196  0.069 -0.016 -0.007  0.002 0.071 0.100 0.151 43.831
  393   5371.489    26.0 0.957  -1.64  5.582  0.080   161.769     6.228  0.234  0.200 -0.197 -0.070 -0.021 0.290 0.100 0.317  9.945
  394   5381.022    22.1 1.565  -1.97  3.369  0.090    55.196     5.402  0.218  0.044  0.179 -0.020  0.036 0.189 0.100 0.232 18.596
  395   5393.168    26.0 3.241  -0.72  5.572  0.101    74.766     5.365  0.190  0.104 -0.055 -0.039 -0.005 0.124 0.100 0.189 28.099
  398   5405.775    26.0 0.989  -1.85  5.365  0.097   134.136     5.268  0.217  0.185 -0.130 -0.086 -0.036 0.245 0.100 0.281 12.622
  399   5409.783    24.0 1.029  -0.67  3.566  0.098    78.231     4.857  0.207  0.130 -0.044 -0.048 -0.012 0.146 0.100 0.202 24.456
  401   5418.768    22.1 1.581  -2.13  3.534  0.065    54.535     3.891  0.205  0.044  0.179 -0.019  0.037 0.189 0.100 0.223 20.027
  402   5429.696    26.0 0.957  -1.88  5.501  0.103   142.301     6.256  0.238  0.191 -0.150 -0.082 -0.033 0.258 0.100 0.296 11.441
  403   5434.524    26.0 1.010  -2.13  5.412  0.098   121.513     4.764  0.209  0.177 -0.099 -0.088 -0.037 0.224 0.100 0.264 14.317
  405   5476.904    28.0 1.825  -0.78  4.097  0.120    91.075     5.318  0.207  0.129 -0.034 -0.068 -0.020 0.151 0.100 0.217 21.177
  407   5497.516    26.0 1.010  -2.83  5.848  0.105   109.680     4.826  0.228  0.169 -0.072 -0.082 -0.035 0.204 0.100 0.250 15.944
  408   5501.465    26.0 0.957  -3.05  5.679  0.096    94.771     4.395  0.208  0.159 -0.048 -0.070 -0.029 0.183 0.100 0.229 19.032
  409   5506.779    26.0 0.989  -2.79  5.752  0.097   108.307     4.445  0.226  0.168 -0.069 -0.082 -0.036 0.202 0.100 0.246 16.552
  410   5528.405    12.0 4.346 -0.498  5.932  0.067   111.677     4.982  0.217  0.079 -0.118 -0.030 -0.002 0.145 0.100 0.189 28.122
  411   5534.834    26.1 3.245  -2.75  5.473  0.072    26.331     3.325  0.197  0.006  0.188 -0.006  0.031 0.191 0.100 0.227 19.394
  412   5569.618    26.0 3.414  -0.52  5.331  0.074    62.260     4.206  0.201  0.097 -0.039 -0.027 -0.002 0.108 0.100 0.165 36.846
  413   5572.842    26.0 3.394  -0.28  5.280  0.064    74.140     3.420  0.218  0.101 -0.056 -0.037 -0.004 0.121 0.100 0.170 34.699
  414   5581.965    20.0 2.523 -0.555  4.838  0.075    48.384     4.348  0.223  0.073 -0.021 -0.015 -0.001 0.077 0.100 0.147 46.249
  415   5586.756    26.0 3.366  -0.11  5.231  0.075    82.450     3.950  0.207  0.105 -0.071 -0.044 -0.006 0.134 0.100 0.183 29.705
  417   5588.749    20.0 2.524   0.21  4.678  0.079    81.874     4.079  0.195  0.077 -0.049 -0.041 -0.010 0.101 0.100 0.162 37.946
  418   5590.114    20.0 2.521 -0.571  4.611  0.068    35.119     3.588  0.189  0.073 -0.016 -0.009  0.001 0.075 0.100 0.142 49.281
  419   5594.462    20.0 2.523  0.097  4.875  0.088    86.277     4.489  0.240  0.078 -0.055 -0.045 -0.012 0.106 0.100 0.170 34.455
  420    5598.48    20.0 2.521 -0.087  4.835  0.087    74.691     4.597  0.251  0.074 -0.041 -0.036 -0.009 0.092 0.100 0.162 38.308
  421   5601.277    20.0 2.526 -0.523  4.781  0.064    46.799     3.661  0.213  0.073 -0.021 -0.015 -0.002 0.077 0.100 0.142 49.761
  422   5615.644    26.0 3.332   0.04  5.462  0.097   105.130     5.527  0.242  0.118 -0.123 -0.056 -0.008 0.180 0.100 0.227 19.356
  423   5624.542    26.0 3.414  -0.76  5.515  0.077    59.228     4.417  0.213  0.097 -0.035 -0.024 -0.001 0.106 0.100 0.165 36.845
  425   5658.816    26.0 3.394  -0.76  5.510  0.079    60.297     4.458  0.292  0.098 -0.035 -0.025 -0.001 0.107 0.100 0.166 36.105
  426   5662.516    26.0 4.175  -0.41  5.337  0.097    22.842     4.112  0.246  0.074 -0.008 -0.008  0.003 0.075 0.100 0.158 39.963
  433   5708.397    14.0 4.954  -1.47  6.284  0.112    28.850     5.711  0.312  0.049  0.021 -0.005  0.006 0.054 0.100 0.160 39.296
  434   5711.088    12.0 4.343 -1.724  5.961  0.086    31.708     4.650  0.253  0.063 -0.011 -0.005  0.002 0.064 0.100 0.147 46.477
  435   5754.656    28.0 1.934  -2.22  4.392  0.070    26.735     3.294  0.209  0.120 -0.004 -0.008  0.003 0.120 0.100 0.171 34.025
  436   5762.992    26.0 4.209  -0.36  5.523  0.085    32.014     4.351  0.220  0.076 -0.012 -0.009  0.003 0.078 0.100 0.152 43.037
  440   5857.451    20.0 2.930   0.23  4.716  0.069    61.013     3.943  0.267  0.066 -0.037 -0.022 -0.003 0.079 0.100 0.145 47.664
  441   5866.451    22.0 1.066  -0.79  3.432  0.099    21.226     4.135  0.305  0.127 -0.022 -0.004  0.003 0.129 0.100 0.191 27.442
  442   5889.951    11.0 0.000  0.108  4.388  0.043   217.149     5.848  0.276  0.157 -0.232 -0.028 -0.001 0.282 0.100 0.302 10.976
  443   5892.872    28.0 1.984  -2.22  4.430  0.092    26.276     4.261  0.249  0.121 -0.002 -0.007  0.005 0.121 0.100 0.182 30.135
  444   5895.924    11.0 0.000 -0.194  4.506  0.034   195.190     3.695  0.270  0.152 -0.211 -0.035 -0.009 0.263 0.100 0.283 12.486
  445   5948.545    14.0 5.082 -1.231  5.967  0.112    19.762     4.430  0.284  0.047  0.023 -0.003  0.006 0.053 0.100 0.159 39.482
  446   6102.723    20.0 1.879 -0.793  4.863  0.047    81.067     2.756  0.247  0.097 -0.071 -0.034 -0.007 0.125 0.100 0.167 35.887
  448   6122.217    20.0 1.886 -0.316  4.836  0.059   106.923     3.654  0.236  0.108 -0.126 -0.047 -0.010 0.173 0.100 0.208 23.078
  449   6162.173    20.0 1.899  -0.09  4.855  0.052   121.804     3.563  0.254  0.117 -0.160 -0.047 -0.008 0.204 0.100 0.233 18.427
  450   6169.042    20.0 2.523 -0.797  4.717  0.054    30.084     2.708  0.186  0.074 -0.021 -0.007  0.001 0.077 0.100 0.137 52.955
  451   6169.563    20.0 2.526 -0.478  4.616  0.060    41.479     3.479  0.210  0.075 -0.028 -0.011  0.000 0.081 0.100 0.142 49.675
  453    6219.28    26.0 2.196  -2.45  5.684  0.063    53.527     3.705  0.240  0.126 -0.018 -0.019 -0.002 0.129 0.100 0.175 32.749
  455   6246.319    26.0 3.600  -0.77  5.385  0.057    40.518     3.209  0.233  0.090 -0.020 -0.012  0.000 0.093 0.100 0.148 45.675
  456   6247.559    26.1 3.892   -2.3  5.514  0.085    18.190     2.993  0.205 -0.009  0.192 -0.004  0.027 0.194 0.100 0.234 18.210
  457   6265.134    26.0 2.174  -2.54  5.784  0.055    55.789     3.217  0.233  0.126 -0.019 -0.021 -0.004 0.129 0.100 0.172 33.647
  459   6301.501    26.0 3.651  -0.71  5.453  0.065    44.096     3.555  0.252  0.090 -0.014 -0.015  0.000 0.092 0.100 0.151 43.962
  460    6335.33    26.0 2.196  -2.18  5.596  0.054    64.597     3.021  0.243  0.127 -0.023 -0.030 -0.007 0.133 0.100 0.175 32.761
  461   6336.824    26.0 3.684  -0.85  5.620  0.049    44.078     2.787  0.271  0.090 -0.022 -0.013  0.001 0.094 0.100 0.145 47.268
  463   6400.001    26.0 3.603  -0.27  5.428  0.055    72.255     3.069  0.225  0.098 -0.052 -0.033 -0.005 0.116 0.100 0.163 37.810
  464   6408.018    26.0 3.684  -0.99  5.427  0.058    26.787     2.686  0.202  0.088 -0.009 -0.007  0.003 0.089 0.100 0.146 47.063
  465   6411.649    26.0 3.651  -0.59  5.432  0.039    50.607     2.276  0.223  0.091 -0.028 -0.018 -0.001 0.097 0.100 0.145 47.819
  466   6430.846    26.0 2.174  -1.95  5.533  0.057    75.778     2.995  0.210  0.129 -0.029 -0.040 -0.013 0.139 0.100 0.180 30.768
  467   6432.677    26.1 2.891  -3.57  5.527  0.103    14.180     3.164  0.232  0.013  0.190 -0.003  0.034 0.193 0.100 0.241 17.228
  468   6439.075    20.0 2.524   0.47  4.586  0.055    92.869     2.837  0.235  0.082 -0.063 -0.048 -0.016 0.115 0.100 0.162 38.053
  469   6449.808    20.0 2.521 -0.502  4.700  0.056    45.373     3.107  0.253  0.075 -0.020 -0.013 -0.002 0.079 0.100 0.139 51.720
  470   6456.381    26.1 3.903  -2.05  5.455  0.051    25.142     2.216  0.190 -0.009  0.190 -0.006  0.029 0.193 0.100 0.223 20.137
  471    6499.65    20.0 2.523 -0.818  4.774  0.050    32.198     2.562  0.219  0.074 -0.017 -0.007  0.000 0.076 0.100 0.135 54.600
  472   6516.077    26.1 2.891  -3.37  5.548  0.069    21.714     2.806  0.220  0.013  0.192 -0.005  0.035 0.196 0.100 0.230 18.852
  473    6643.63    28.0 1.675  -2.22  4.302  0.043    39.706     2.476  0.205  0.130 -0.006 -0.012  0.001 0.131 0.100 0.170 34.565
  476   6717.681    20.0 2.709 -0.524  4.648  0.055    30.760     2.751  0.225  0.070 -0.022 -0.007  0.000 0.074 0.100 0.136 54.174
  477   6767.772    28.0 1.825  -2.14  4.322  0.052    36.037     2.790  0.230  0.126 -0.001 -0.010  0.003 0.126 0.100 0.169 34.854
  480   7664.911    19.0 0.000  0.125  3.897  0.051   109.051     3.007  0.261  0.108 -0.099 -0.051 -0.021 0.157 0.100 0.193 26.948
  481   7698.974    19.0 0.000 -0.178  3.844  0.046    88.528     2.645  0.280  0.099 -0.064 -0.039 -0.015 0.125 0.100 0.167 36.023
  482   7714.308    28.0 1.934   -2.0  4.435  0.051    46.131     2.948  0.257  0.125 -0.004 -0.014  0.000 0.126 0.100 0.169 35.163
  483    7788.93    28.0 1.949  -2.18  4.292  0.059    27.962     2.874  0.302  0.124 -0.003 -0.008  0.001 0.124 0.100 0.170 34.564
  485     5526.0    21.1   nan    nan  1.166  0.108 -9999.000 -9999.000  0.177  0.019  0.158 -0.012  0.022 0.161 0.200 0.278 12.899
  486     5030.0    21.1   nan    nan  1.753  0.275 -9999.000 -9999.000  0.229 -0.006  0.195 -0.045  0.025 0.202 0.200 0.396  6.391
  487     4669.0    21.1   nan    nan  1.374  0.084 -9999.000 -9999.000  0.134  0.018  0.178 -0.011  0.035 0.183 0.200 0.284 12.427
  488     4415.0    21.1   nan    nan  1.426  0.064 -9999.000 -9999.000  0.131  0.033  0.141 -0.022  0.013 0.147 0.200 0.257 15.199
  489     4399.0    21.1   nan    nan  1.119  0.104 -9999.000 -9999.000  0.121  0.026  0.209 -0.051  0.006 0.217 0.200 0.313 10.205
  490     4824.0    25.0   nan    nan  2.995  0.101 -9999.000 -9999.000  0.131  0.102 -0.007 -0.012 -0.001 0.103 0.200 0.247 16.428
  491     4782.0    25.0   nan    nan  3.056  0.080 -9999.000 -9999.000  0.141  0.089 -0.028 -0.011 -0.004 0.094 0.200 0.235 18.145
  492     4766.0    25.0   nan    nan  2.989  0.060 -9999.000 -9999.000  0.141  0.064 -0.064 -0.001 -0.012 0.091 0.200 0.228 19.276
  493     4762.0    25.0   nan    nan  2.980  0.060 -9999.000 -9999.000  0.140  0.065 -0.060 -0.001 -0.010 0.089 0.200 0.227 19.419
  494     4753.0    25.0   nan    nan  2.926  0.068 -9999.000 -9999.000  0.151  0.092 -0.014 -0.004  0.003 0.094 0.200 0.231 18.732
  495     4310.0   106.0   nan    nan  6.328  0.013 -9999.000 -9999.000  0.134  0.234 -0.139 -0.003  0.095 0.288 0.100 0.305 10.738
  496     4323.0   106.0   nan    nan  6.334  0.027 -9999.000 -9999.000  0.121  0.222 -0.111  0.015  0.102 0.269 0.100 0.289 12.005
  497     4246.0    21.1   nan    nan  1.858  0.100 -9999.000 -9999.000  0.129 -0.151  0.171 -0.226 -0.017 0.322 0.200 0.392  6.519
  498     4313.0    21.1   nan    nan  1.362  0.199 -9999.000 -9999.000  0.134 -0.085  0.494 -0.094 -0.058 0.513 0.200 0.586  2.913
  499     4324.0    21.1   nan    nan  1.141  0.107 -9999.000 -9999.000  0.123  0.052  0.174 -0.067  0.015 0.195 0.200 0.299 11.190
  500     4040.0    25.0   nan    nan  2.838  0.120 -9999.000 -9999.000  0.158  0.111 -0.001 -0.001 -0.001 0.111 0.200 0.258 15.003
  502     3962.0    13.0   nan    nan  4.162  0.086 -9999.000 -9999.000  0.143  0.179 -0.268 -0.033  0.031 0.325 0.300 0.451  4.922
  504     3906.0    14.0   nan    nan  5.923  0.055 -9999.000 -9999.000  0.128  0.069 -0.184 -0.019 -0.000 0.197 0.100 0.228 19.229
  505     4384.0    23.0   nan    nan  1.822  0.066 -9999.000 -9999.000  0.111  0.080  0.080 -0.004 -0.023 0.116 0.100 0.166 36.104
  506     4379.0    23.0   nan    nan  1.930  0.078 -9999.000 -9999.000  0.127  0.026  0.027 -0.004 -0.045 0.059 0.100 0.140 51.248
  507     4006.0    23.1   nan    nan  2.139  0.075 -9999.000 -9999.000  0.132 -0.000  0.190 -0.004  0.006 0.190 0.100 0.227 19.359
  508     3952.0    23.1   nan    nan  1.841  0.130 -9999.000 -9999.000  0.125  0.000  0.186  0.002  0.031 0.189 0.100 0.250 15.956
  510     4020.0    27.0   nan    nan  3.409  0.110 -9999.000 -9999.000  0.153  0.024  0.047  0.050  0.061 0.095 0.100 0.176 32.105
  511     4110.0    27.0   nan    nan  3.272  0.109 -9999.000 -9999.000  0.157  0.102 -0.003 -0.006 -0.005 0.102 0.100 0.180 30.968
  512     4119.0    27.0   nan    nan  2.779  0.090 -9999.000 -9999.000  0.134  0.116 -0.030 -0.032 -0.032 0.128 0.100 0.186 29.002
  513     4121.0    27.0   nan    nan  2.791  0.124 -9999.000 -9999.000  0.125  0.142 -0.027 -0.034 -0.034 0.152 0.100 0.220 20.568
  516     4215.0    38.1   nan    nan  1.124  0.065 -9999.000 -9999.000  0.134  0.081 -0.043 -0.040  0.033 0.105 0.100 0.159 39.510
  517     4900.0    39.1   nan    nan  0.241  0.111 -9999.000 -9999.000  0.155  0.040  0.192 -0.006  0.041 0.201 0.100 0.250 15.994
  518     4884.0    39.1   nan    nan  0.199  0.098 -9999.000 -9999.000  0.162  0.019  0.182 -0.018  0.037 0.187 0.100 0.234 18.238
  519     4397.0    39.1   nan    nan  0.234  0.096 -9999.000 -9999.000  0.117  0.056  0.195 -0.020  0.032 0.207 0.100 0.249 16.134
  520     4208.0    40.1   nan    nan  0.941  0.085 -9999.000 -9999.000  0.140 -0.005  0.238 -0.017  0.010 0.239 0.100 0.272 13.495
  521     4554.0    56.1   nan    nan  0.347  0.085 -9999.000 -9999.000  0.140  0.112  0.017 -0.076  0.025 0.139 0.200 0.258 15.039
  523     5854.0    56.1   nan    nan  0.506  0.101 -9999.000 -9999.000  0.227  0.061  0.160 -0.044  0.029 0.180 0.200 0.287 12.134
  524     6142.0    56.1   nan    nan  0.347  0.109 -9999.000 -9999.000  0.206  0.071  0.116 -0.063  0.011 0.150 0.200 0.273 13.440
  525     6496.0    56.1   nan    nan  0.347  0.111 -9999.000 -9999.000  0.205  0.070  0.137 -0.032  0.021 0.158 0.200 0.278 12.933
  526     4086.0    57.1   nan    nan -0.660  0.118 -9999.000 -9999.000  0.133  0.044  0.207 -0.002  0.041 0.216 0.100 0.265 14.202
  527     4122.0    57.1   nan    nan -0.496  0.136 -9999.000 -9999.000  0.133  0.038  0.190 -0.004  0.037 0.197 0.100 0.259 14.854
  528     4334.0    57.1   nan    nan -0.543  0.076 -9999.000 -9999.000  0.137  0.071  0.183 -0.001  0.043 0.201 0.100 0.237 17.766
  529     4430.0    57.1   nan    nan -0.551  0.181 -9999.000 -9999.000  0.141  0.082  0.134 -0.009  0.043 0.163 0.100 0.264 14.369
