index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  295   4999.503    22.0 0.825   0.32  3.272  0.199    89.717     8.851  0.196  0.159 -0.055 -0.060 -0.049 0.185 0.100 0.290 11.918
  296   5001.864    26.0 3.882  -0.01  5.121  0.137    52.245     7.323  0.150  0.090 -0.025 -0.021 -0.017 0.097 0.100 0.196 26.161
  298   5005.712    26.0 3.884  -0.12  5.188  0.139    49.536     7.480  0.172  0.090 -0.023 -0.019 -0.020 0.097 0.100 0.197 25.832
  299   5007.209    22.0 0.818   0.17  3.216  0.186    80.661     8.584  0.173  0.154 -0.047 -0.049 -0.043 0.174 0.100 0.273 13.374
  301   5012.068    26.0 0.858   -2.6  5.830  0.271   130.108    13.400  0.215  0.211 -0.103 -0.100 -0.062 0.263 0.100 0.390  6.561
  302   5013.686    22.1 1.581  -2.14  3.266  0.147    45.524     8.403  0.199  0.021  0.184 -0.015  0.058 0.195 0.100 0.264 14.389
  306   5018.435    26.1 2.891   -1.1  5.601  0.156   145.741    11.882  0.274  0.004  0.124 -0.064  0.039 0.145 0.100 0.235 18.068
  307   5020.026    22.0 0.835  -0.33  3.118  0.141    47.376     8.314  0.184  0.144 -0.036 -0.016 -0.024 0.151 0.100 0.230 18.959
  309   5022.868    22.0 0.825  -0.33  3.060  0.126    44.650     7.428  0.180  0.143 -0.036 -0.014 -0.023 0.150 0.100 0.220 20.684
  311   5028.126    26.0 3.573  -1.02  5.356  0.151    30.263     7.469  0.187  0.094 -0.015 -0.009 -0.010 0.096 0.100 0.205 23.785
  312   5035.362    28.0 3.633   0.29  3.903  0.110    34.248     5.663  0.197  0.085 -0.007 -0.010 -0.007 0.086 0.100 0.172 33.871
  315   5039.957    22.0 0.021  -1.08  2.985  0.104    52.235     6.127  0.193  0.167 -0.039 -0.018 -0.025 0.174 0.100 0.226 19.540
  319   5051.635    26.0 0.914  -2.76  5.764  0.169   117.350     7.511  0.193  0.202 -0.077 -0.096 -0.068 0.246 0.100 0.315 10.087
  323    5079.74    26.0 0.989  -3.25  5.689  0.148    89.262     6.333  0.210  0.189 -0.040 -0.065 -0.052 0.210 0.100 0.276 13.131
  324   5080.533    28.0 3.652   0.32  4.021  0.101    40.981     5.519  0.205  0.086 -0.009 -0.013 -0.009 0.088 0.100 0.167 35.805
  325   5083.339    26.0 0.957  -2.84  5.226  0.128    88.873     5.472  0.175  0.183 -0.039 -0.065 -0.052 0.205 0.100 0.261 14.636
  330   5110.413    26.0 0.000  -3.76  5.684  0.153   119.378     6.688  0.213  0.235 -0.067 -0.103 -0.081 0.277 0.100 0.332  9.067
  333    5123.72    26.0 1.010  -3.06  5.750  0.128    99.645     5.368  0.213  0.190 -0.048 -0.077 -0.060 0.219 0.100 0.273 13.456
  334    5127.36    26.0 0.914  -3.25  5.538  0.121    87.155     5.239  0.197  0.185 -0.037 -0.060 -0.050 0.204 0.100 0.258 15.075
  335   5129.156    22.1 1.890  -1.34  3.361  0.084    75.296     4.234  0.255  0.014  0.179 -0.042  0.046 0.190 0.100 0.231 18.806
  336   5133.689    26.0 4.175   0.36  5.121  0.063    54.595     3.440  0.181  0.084 -0.029 -0.023 -0.019 0.094 0.100 0.151 43.943
  337   5137.074    28.0 1.675  -1.94  4.341  0.117    61.780     6.131  0.248  0.142 -0.016 -0.029 -0.022 0.147 0.100 0.213 22.009
  338   5142.928    26.0 0.957  -3.07  5.674  0.136    98.396     5.862  0.213  0.190 -0.043 -0.079 -0.062 0.219 0.100 0.277 13.067
  340    5150.84    26.0 0.989  -3.04  5.509  0.104    91.131     4.677  0.212  0.184 -0.044 -0.072 -0.060 0.211 0.100 0.256 15.292
  341   5151.911    26.0 1.010  -3.32  5.616  0.098    82.248     4.585  0.203  0.179 -0.036 -0.054 -0.046 0.196 0.100 0.241 17.249
  342   5166.282    26.0 0.000  -4.12  5.698  0.122   105.169     5.147  0.212  0.225 -0.045 -0.083 -0.070 0.254 0.100 0.299 11.195
  344   5172.684    12.0 2.712 -0.393  5.714  0.109   282.898    27.136  0.326  0.147 -0.253 -0.014  0.029 0.294 0.100 0.329  9.213
  345   5173.743    22.0 0.000  -1.06  2.924  0.085    52.031     5.009  0.195  0.169 -0.038 -0.018 -0.025 0.176 0.100 0.219 20.756
  346   5183.604    12.0 2.717 -0.167  5.700  0.098   338.174    31.686  0.248  0.147 -0.261 -0.009  0.036 0.302 0.100 0.333  9.032
  347   5185.902    22.1 1.891  -1.41  3.062  0.074    55.654     4.271  0.184  0.013  0.183 -0.022  0.054 0.193 0.100 0.229 19.035
  348   5192.969    22.0 0.021  -0.95  3.181  0.086    71.401     4.426  0.215  0.175 -0.044 -0.036 -0.039 0.188 0.100 0.230 18.948
  349   5194.942    26.0 1.556  -2.02  5.305  0.102    97.309     4.275  0.182  0.173 -0.049 -0.074 -0.055 0.202 0.100 0.247 16.330
  350   5197.568    26.1 3.230  -2.22  5.575  0.086    68.236     4.676  0.234 -0.017  0.191 -0.031  0.045 0.199 0.100 0.239 17.497
  351   5202.336    26.0 2.174  -1.87  5.556  0.106    82.742     4.907  0.187  0.147 -0.041 -0.053 -0.041 0.167 0.100 0.221 20.401
  352   5206.023    24.0 0.941   0.02  3.475  0.135   116.335     6.546  0.212  0.169 -0.096 -0.084 -0.059 0.220 0.100 0.277 13.065
  353   5210.384    22.0 0.048  -0.82  2.971  0.068    65.342     3.428  0.195  0.177 -0.036 -0.029 -0.033 0.186 0.100 0.222 20.333
  354    5211.53    22.1 2.588  -1.41  3.203  0.075    21.248     3.031  0.143  0.002  0.185 -0.007  0.052 0.192 0.100 0.229 19.009
  355   5215.181    26.0 3.263  -0.86  5.513  0.092    67.416     4.795  0.219  0.112 -0.043 -0.034 -0.027 0.128 0.100 0.186 28.783
  356   5216.274    26.0 1.607  -2.08  5.441  0.092    97.953     3.855  0.220  0.172 -0.050 -0.075 -0.055 0.202 0.100 0.243 16.892
  357   5217.389    26.0 3.209  -1.07  5.309  0.066    48.166     3.739  0.177  0.108 -0.026 -0.018 -0.016 0.114 0.100 0.165 36.661
  359   5225.525    26.0 0.110  -4.75  5.735  0.098    71.721     4.945  0.211  0.202 -0.034 -0.039 -0.041 0.213 0.100 0.254 15.440
  360    5227.19    26.0 1.556  -1.23  5.687  0.076   154.317     4.900  0.239  0.199 -0.175 -0.085 -0.031 0.280 0.100 0.307 10.617
  362   5234.624    26.1 3.221  -2.18  5.459  0.082    63.333     4.288  0.214 -0.017  0.191 -0.034  0.046 0.200 0.100 0.238 17.616
  363   5242.491    26.0 3.632  -0.83  5.344  0.081    36.190     4.292  0.185  0.095 -0.018 -0.011 -0.014 0.098 0.100 0.162 38.127
  364   5247.565    24.0 0.960  -1.59  3.479  0.082    35.078     4.281  0.187  0.138 -0.029 -0.009 -0.016 0.142 0.100 0.192 27.066
  365   5250.646    26.0 2.196  -2.18  5.531  0.082    64.998     4.205  0.195  0.139 -0.029 -0.031 -0.028 0.148 0.100 0.197 25.885
  368   5263.306    26.0 3.263  -0.87  5.409  0.064    61.551     3.415  0.195  0.111 -0.035 -0.027 -0.021 0.121 0.100 0.170 34.707
  372   5269.537    26.0 0.858  -1.33  5.291  0.054   177.535     4.565  0.247  0.221 -0.200 -0.071 -0.017 0.307 0.100 0.327  9.338
  374   5275.997    26.1 3.199  -2.01  5.396  0.081    71.572     4.366  0.192 -0.017  0.190 -0.036  0.044 0.199 0.100 0.237 17.799
  375   5283.621    26.0 3.239  -0.45  5.322  0.059    80.306     2.933  0.205  0.119 -0.059 -0.048 -0.033 0.145 0.100 0.186 28.971
  376    5284.08    26.1 2.891  -3.11  5.667  0.075    45.034     4.094  0.230 -0.009  0.194 -0.019  0.052 0.202 0.100 0.238 17.728
  378   5296.691    24.0 0.982  -1.36  3.489  0.065    47.122     3.852  0.213  0.139 -0.035 -0.016 -0.021 0.146 0.100 0.188 28.194
  379   5298.272    24.0 0.982  -1.14  3.513  0.083    60.956     4.544  0.224  0.144 -0.038 -0.026 -0.028 0.154 0.100 0.201 24.673
  380   5302.303    26.0 3.281  -0.73  5.477  0.068    71.554     3.504  0.230  0.114 -0.048 -0.039 -0.030 0.133 0.100 0.180 30.916
  381   5307.361    26.0 1.607  -2.91  5.419  0.066    57.287     3.496  0.180  0.152 -0.025 -0.024 -0.025 0.158 0.100 0.198 25.454
  382   5324.179    26.0 3.211  -0.11  5.173  0.089    91.482     4.347  0.190  0.126 -0.078 -0.058 -0.037 0.163 0.100 0.211 22.414
  383   5325.543    26.1 3.221  -3.16  5.540  0.083    19.298     3.083  0.173 -0.013  0.194 -0.004  0.049 0.201 0.100 0.239 17.509
  384   5328.039    26.0 0.914  -1.47  5.542  0.069   182.704     6.145  0.259  0.220 -0.207 -0.067 -0.011 0.310 0.100 0.333  9.040
  386     5332.9    26.0 1.556  -2.78  5.290  0.083    60.668     4.548  0.196  0.151 -0.030 -0.031 -0.032 0.160 0.100 0.206 23.487
  387   5336.786    22.1 1.581   -1.6  3.093  0.073    67.911     4.044  0.199  0.015  0.182 -0.037  0.052 0.193 0.100 0.230 18.957
  388   5339.929    26.0 3.263  -0.63  5.407  0.091    74.343     4.601  0.200  0.116 -0.050 -0.041 -0.030 0.136 0.100 0.192 27.160
  389   5341.024    26.0 1.607  -1.95  5.449  0.093   104.959     4.104  0.201  0.177 -0.061 -0.082 -0.065 0.214 0.100 0.254 15.468
  390   5345.796    24.0 1.003  -0.95  3.253  0.081    55.737     4.627  0.191  0.138 -0.037 -0.025 -0.030 0.148 0.100 0.196 25.974
  391   5348.314    24.0 1.003  -1.21  3.367  0.061    47.532     3.523  0.185  0.141 -0.031 -0.013 -0.020 0.146 0.100 0.187 28.463
  392   5349.465    20.0 2.709  -0.31  4.495  0.072    35.301     3.843  0.197  0.074 -0.024 -0.009 -0.014 0.080 0.100 0.147 46.481
  393   5371.489    26.0 0.957  -1.64  5.289  0.086   150.559     5.062  0.218  0.216 -0.141 -0.093 -0.053 0.279 0.100 0.309 10.483
  394   5381.022    22.1 1.565  -1.97  2.994  0.058    42.332     3.382  0.157  0.021  0.184 -0.014  0.059 0.195 0.100 0.227 19.478
  395   5393.168    26.0 3.241  -0.72  5.201  0.061    60.175     3.301  0.185  0.111 -0.033 -0.026 -0.022 0.121 0.100 0.168 35.346
  397   5397.128    26.0 0.914  -1.98  5.423  0.090   142.486     4.928  0.215  0.218 -0.118 -0.094 -0.061 0.272 0.100 0.303 10.857
  398   5405.775    26.0 0.989  -1.85  5.405  0.085   143.716     4.701  0.220  0.215 -0.124 -0.094 -0.059 0.272 0.100 0.302 10.972
  399   5409.783    24.0 1.029  -0.67  3.469  0.082    80.599     4.002  0.236  0.147 -0.048 -0.052 -0.049 0.170 0.100 0.214 21.861
  401   5418.768    22.1 1.581  -2.13  3.115  0.071    39.225     4.070  0.174  0.021  0.185 -0.012  0.060 0.196 0.100 0.231 18.708
  402   5429.696    26.0 0.957  -1.88  5.554  0.073   152.971     4.395  0.230  0.220 -0.144 -0.091 -0.051 0.283 0.100 0.309 10.488
  403   5434.524    26.0 1.010  -2.13  5.277  0.100   122.549     4.712  0.215  0.206 -0.079 -0.095 -0.072 0.251 0.100 0.288 12.065
  404   5476.564    26.0 4.100  -0.28  5.373  0.069    38.748     3.684  0.214  0.084 -0.017 -0.013 -0.014 0.088 0.100 0.150 44.500
  405   5476.904    28.0 1.825  -0.78  4.099  0.096    98.142     4.092  0.223  0.159 -0.033 -0.076 -0.053 0.187 0.100 0.233 18.460
  407   5497.516    26.0 1.010  -2.83  5.697  0.098   110.372     4.408  0.223  0.202 -0.057 -0.084 -0.068 0.236 0.100 0.274 13.274
  408   5501.465    26.0 0.957  -3.05  5.509  0.085    94.989     3.894  0.214  0.193 -0.041 -0.074 -0.064 0.220 0.100 0.256 15.214
  409   5506.779    26.0 0.989  -2.79  5.505  0.091   104.757     4.162  0.205  0.197 -0.052 -0.083 -0.070 0.231 0.100 0.268 13.970
  410   5528.405    12.0 4.346 -0.498  5.733  0.062    99.752     4.089  0.208  0.083 -0.084 -0.031 -0.029 0.125 0.100 0.172 33.793
  411   5534.834    26.1 3.245  -2.75  5.311  0.061    25.583     2.696  0.174 -0.015  0.193 -0.006  0.050 0.200 0.100 0.232 18.611
  412   5569.618    26.0 3.414  -0.52  5.307  0.063    66.458     3.380  0.228  0.110 -0.041 -0.032 -0.027 0.125 0.100 0.172 33.894
  413   5572.842    26.0 3.394  -0.28  5.283  0.075    79.046     3.834  0.212  0.116 -0.057 -0.045 -0.033 0.141 0.100 0.188 28.213
  414   5581.965    20.0 2.523 -0.555  4.677  0.075    43.869     4.326  0.304  0.081 -0.026 -0.013 -0.018 0.088 0.100 0.153 42.816
  415   5586.756    26.0 3.366  -0.11  5.292  0.077    89.818     3.904  0.217  0.123 -0.074 -0.055 -0.037 0.158 0.100 0.202 24.433
  416   5587.858    28.0 1.934  -2.39  4.193  0.083    17.853     3.010  0.198  0.129 -0.009 -0.004 -0.006 0.130 0.100 0.183 29.705
  417   5588.749    20.0 2.524   0.21  4.568  0.059    79.859     3.024  0.211  0.091 -0.044 -0.041 -0.042 0.117 0.100 0.165 36.841
  418   5590.114    20.0 2.521 -0.571  4.477  0.089    32.435     4.462  0.258  0.079 -0.022 -0.006 -0.014 0.083 0.100 0.158 40.195
  419   5594.462    20.0 2.523  0.097  4.423  0.060    66.255     3.135  0.210  0.085 -0.033 -0.029 -0.030 0.100 0.100 0.154 42.273
  420    5598.48    20.0 2.521 -0.087  4.674  0.076    70.053     3.995  0.244  0.087 -0.037 -0.032 -0.035 0.106 0.100 0.164 37.086
  421   5601.277    20.0 2.526 -0.523  4.411  0.057    31.378     2.756  0.191  0.078 -0.021 -0.006 -0.014 0.082 0.100 0.141 49.983
  422   5615.644    26.0 3.332   0.04  5.632  0.076   117.937     4.532  0.254  0.137 -0.132 -0.064 -0.032 0.203 0.100 0.239 17.516
  423   5624.542    26.0 3.414  -0.76  5.377  0.054    57.259     3.039  0.208  0.107 -0.032 -0.024 -0.023 0.117 0.100 0.163 37.743
  425   5658.816    26.0 3.394  -0.76  5.574  0.076    69.450     4.017  0.261  0.112 -0.043 -0.036 -0.028 0.128 0.100 0.180 31.008
  426   5662.516    26.0 4.175  -0.41  5.300  0.071    25.253     3.156  0.238  0.081 -0.013 -0.007 -0.010 0.083 0.100 0.148 45.618
  434   5711.088    12.0 4.343 -1.724  5.833  0.066    28.885     3.315  0.211  0.068 -0.016 -0.005 -0.011 0.071 0.100 0.139 51.592
  435   5754.656    28.0 1.934  -2.22  4.369  0.055    33.083     2.868  0.223  0.132 -0.009 -0.011 -0.012 0.133 0.100 0.175 32.472
  436   5762.992    26.0 4.209  -0.36  5.433  0.059    32.105     2.998  0.218  0.081 -0.016 -0.010 -0.012 0.084 0.100 0.143 48.678
  440   5857.451    20.0 2.930   0.23  4.584  0.058    57.057     3.229  0.224  0.074 -0.033 -0.021 -0.025 0.087 0.100 0.145 47.628
  441   5866.451    22.0 1.066  -0.79  2.967  0.102    11.575     2.599  0.157  0.139 -0.027 -0.002 -0.013 0.142 0.100 0.202 24.614
  442   5889.951    11.0 0.000  0.108  4.245  0.039   204.404     4.232  0.269  0.160 -0.195 -0.040 -0.018 0.256 0.100 0.278 12.975
  443   5892.872    28.0 1.984  -2.22  4.010  0.092    16.078     3.090  0.175  0.128 -0.008 -0.004 -0.006 0.128 0.100 0.187 28.600
  444   5895.924    11.0 0.000 -0.194  4.341  0.051   184.648     4.559  0.250  0.160 -0.170 -0.048 -0.032 0.240 0.100 0.265 14.198
  445   5948.545    14.0 5.082 -1.231  5.735  0.103    14.418     3.188  0.223  0.048  0.021 -0.002  0.000 0.052 0.100 0.153 42.810
  446   6102.723    20.0 1.879 -0.793  4.511  0.052    65.770     3.096  0.234  0.105 -0.045 -0.026 -0.029 0.121 0.100 0.165 36.668
  448   6122.217    20.0 1.886 -0.316  4.621  0.065    98.428     3.625  0.232  0.120 -0.090 -0.050 -0.042 0.164 0.100 0.202 24.396
  449   6162.173    20.0 1.899  -0.09  4.709  0.045   115.733     2.714  0.248  0.128 -0.123 -0.054 -0.039 0.190 0.100 0.219 20.844
  450   6169.042    20.0 2.523 -0.797  4.542  0.062    25.837     2.816  0.237  0.080 -0.023 -0.006 -0.013 0.084 0.100 0.145 47.667
  451   6169.563    20.0 2.526 -0.478  4.499  0.051    39.466     2.856  0.230  0.082 -0.029 -0.012 -0.018 0.090 0.100 0.144 48.461
  452   6191.169    28.0 1.675  -2.47  4.219  0.063    29.668     3.150  0.211  0.139 -0.009 -0.007 -0.010 0.140 0.100 0.183 29.832
  453    6219.28    26.0 2.196  -2.45  5.492  0.052    51.156     3.072  0.215  0.139 -0.023 -0.021 -0.025 0.145 0.100 0.183 29.743
  455   6246.319    26.0 3.600  -0.77  5.228  0.043    37.831     2.332  0.232  0.098 -0.020 -0.012 -0.015 0.102 0.100 0.149 44.998
  456   6247.559    26.1 3.892   -2.3  5.574  0.080    25.265     3.478  0.325 -0.030  0.197 -0.009  0.047 0.205 0.100 0.242 17.123
  457   6265.134    26.0 2.174  -2.54  5.547  0.050    50.769     2.924  0.224  0.139 -0.023 -0.020 -0.025 0.144 0.100 0.183 29.962
  459   6301.501    26.0 3.651  -0.71  5.457  0.063    50.432     3.329  0.258  0.100 -0.017 -0.019 -0.021 0.105 0.100 0.158 39.903
  460    6335.33    26.0 2.196  -2.18  5.431  0.052    63.822     2.967  0.250  0.144 -0.023 -0.027 -0.030 0.151 0.100 0.189 28.091
  461   6336.824    26.0 3.684  -0.85  5.206  0.068    28.038     3.216  0.242  0.096 -0.016 -0.007 -0.011 0.098 0.100 0.156 41.208
  463   6400.001    26.0 3.603  -0.27  5.405  0.060    75.970     3.278  0.268  0.112 -0.049 -0.039 -0.033 0.132 0.100 0.177 32.097
  464   6408.018    26.0 3.684  -0.99  5.350  0.053    28.269     2.500  0.244  0.096 -0.013 -0.007 -0.012 0.098 0.100 0.150 44.667
  465   6411.649    26.0 3.651  -0.59  5.375  0.044    53.226     2.544  0.238  0.102 -0.028 -0.020 -0.022 0.110 0.100 0.155 41.651
  466   6430.846    26.0 2.174  -1.95  5.513  0.052    82.554     2.661  0.240  0.153 -0.031 -0.047 -0.045 0.169 0.100 0.203 24.208
  468   6439.075    20.0 2.524   0.47  4.520  0.052    93.290     2.672  0.251  0.100 -0.054 -0.052 -0.051 0.135 0.100 0.176 32.335
  469   6449.808    20.0 2.521 -0.502  4.454  0.045    36.377     2.222  0.207  0.085 -0.021 -0.009 -0.017 0.090 0.100 0.142 49.845
  470   6456.381    26.1 3.903  -2.05  5.387  0.077    27.683     3.505  0.259 -0.029  0.197 -0.008  0.048 0.205 0.100 0.241 17.257
  471    6499.65    20.0 2.523 -0.818  4.486  0.056    23.057     2.337  0.214  0.081 -0.019 -0.005 -0.013 0.084 0.100 0.142 49.375
  472   6516.077    26.1 2.891  -3.37  5.624  0.043    31.919     2.210  0.220 -0.011  0.198 -0.009  0.057 0.207 0.100 0.233 18.347
  473    6643.63    28.0 1.675  -2.22  4.157  0.045    40.902     2.590  0.224  0.142 -0.010 -0.015 -0.015 0.144 0.100 0.181 30.544
  476   6717.681    20.0 2.709 -0.524  4.612  0.057    32.876     2.867  0.243  0.078 -0.024 -0.008 -0.015 0.083 0.100 0.142 49.507
  477   6767.772    28.0 1.825  -2.14  4.148  0.053    35.371     2.904  0.234  0.137 -0.008 -0.010 -0.013 0.138 0.100 0.179 31.336
  482   7714.308    28.0 1.934   -2.0  4.157  0.045    39.361     2.557  0.239  0.137 -0.006 -0.011 -0.014 0.138 0.100 0.176 32.105
  483    7788.93    28.0 1.949  -2.18  4.387  0.058    41.451     3.377  0.317  0.137 -0.006 -0.012 -0.015 0.138 0.100 0.180 30.732
  485     5526.0    21.1   nan    nan  1.076  0.117 -9999.000 -9999.000  0.161  0.010  0.184 -0.016  0.061 0.194 0.200 0.303 10.919
  486     5030.0    21.1   nan    nan  0.957  0.163 -9999.000 -9999.000  0.190  0.000  0.196 -0.013  0.068 0.208 0.200 0.332  9.088
  487     4669.0    21.1   nan    nan  1.155  0.083 -9999.000 -9999.000  0.172 -0.010  0.194 -0.008  0.063 0.205 0.200 0.298 11.259
  488     4415.0    21.1   nan    nan  1.261  0.063 -9999.000 -9999.000  0.136  0.022  0.143 -0.023  0.035 0.151 0.200 0.258 14.987
  489     4399.0    21.1   nan    nan  1.230  0.120 -9999.000 -9999.000  0.141  0.053  0.186 -0.067  0.012 0.205 0.200 0.310 10.398
  490     4824.0    25.0   nan    nan  2.857  0.098 -9999.000 -9999.000  0.133  0.117 -0.032 -0.013 -0.014 0.123 0.200 0.255 15.437
  491     4782.0    25.0   nan    nan  2.758  0.067 -9999.000 -9999.000  0.143  0.104 -0.036 -0.005 -0.014 0.111 0.200 0.238 17.628
  492     4766.0    25.0   nan    nan  2.944  0.036 -9999.000 -9999.000  0.142  0.075 -0.073 -0.003 -0.031 0.109 0.200 0.231 18.776
  493     4762.0    25.0   nan    nan  2.990  0.035 -9999.000 -9999.000  0.143  0.076 -0.076 -0.004 -0.032 0.112 0.200 0.232 18.597
  494     4753.0    25.0   nan    nan  2.775  0.059 -9999.000 -9999.000  0.154  0.096 -0.024 -0.004 -0.007 0.099 0.200 0.231 18.731
  495     4310.0   106.0   nan    nan  6.132  0.012 -9999.000 -9999.000  0.134  0.183 -0.126 -0.003  0.157 0.272 0.100 0.290 11.879
  496     4323.0   106.0   nan    nan  6.126  0.035 -9999.000 -9999.000  0.136  0.157 -0.111  0.001  0.152 0.245 0.100 0.267 14.045
  497     4246.0    21.1   nan    nan  1.398  0.150 -9999.000 -9999.000  0.134 -0.098  0.241 -0.118 -0.118 0.309 0.200 0.397  6.334
  498     4313.0    21.1   nan    nan  1.229  0.181 -9999.000 -9999.000  0.130 -0.000  0.276 -0.090  0.010 0.291 0.200 0.396  6.364
  499     4324.0    21.1   nan    nan  0.997  0.103 -9999.000 -9999.000  0.137  0.039  0.199 -0.072  0.015 0.215 0.200 0.312 10.300
  500     4040.0    25.0   nan    nan  2.974  0.152 -9999.000 -9999.000  0.160  0.105  0.015  0.015 -0.006 0.107 0.200 0.273 13.382
  502     3962.0    13.0   nan    nan  3.943  0.167 -9999.000 -9999.000  0.136  0.176 -0.215 -0.044  0.011 0.281 0.300 0.444  5.073
  504     3906.0    14.0   nan    nan  5.700  0.091 -9999.000 -9999.000  0.137  0.073 -0.099 -0.002 -0.002 0.122 0.100 0.183 29.985
  505     4384.0    23.0   nan    nan  1.682  0.066 -9999.000 -9999.000  0.129  0.111  0.060 -0.003 -0.047 0.135 0.100 0.180 30.876
  506     4379.0    23.0   nan    nan  1.655  0.089 -9999.000 -9999.000  0.132  0.084  0.032 -0.003 -0.075 0.117 0.100 0.178 31.599
  507     4006.0    23.1   nan    nan  2.042  0.107 -9999.000 -9999.000  0.159 -0.022  0.185 -0.005  0.029 0.188 0.100 0.239 17.539
  508     3952.0    23.1   nan    nan  2.179  0.162 -9999.000 -9999.000  0.127  0.001  0.226  0.021  0.046 0.231 0.100 0.300 11.132
  510     4020.0    27.0   nan    nan  2.986  0.108 -9999.000 -9999.000  0.141  0.133  0.006  0.006  0.006 0.134 0.100 0.199 25.265
  511     4110.0    27.0   nan    nan  3.144  0.111 -9999.000 -9999.000  0.165  0.113 -0.015 -0.016 -0.021 0.117 0.100 0.190 27.624
  512     4119.0    27.0   nan    nan  2.757  0.104 -9999.000 -9999.000  0.142  0.166 -0.046 -0.050 -0.050 0.187 0.100 0.236 17.991
  513     4121.0    27.0   nan    nan  2.758  0.107 -9999.000 -9999.000  0.139  0.190 -0.037 -0.051 -0.053 0.207 0.100 0.254 15.542
  516     4215.0    38.1   nan    nan  0.811  0.098 -9999.000 -9999.000  0.141  0.082  0.028 -0.044  0.049 0.109 0.100 0.178 31.676
  517     4900.0    39.1   nan    nan  0.030  0.085 -9999.000 -9999.000  0.159  0.029  0.194 -0.018  0.070 0.209 0.100 0.247 16.349
  518     4884.0    39.1   nan    nan -0.157  0.112 -9999.000 -9999.000  0.154  0.004  0.195 -0.013  0.069 0.208 0.100 0.256 15.262
  519     4397.0    39.1   nan    nan -0.276  0.128 -9999.000 -9999.000  0.130  0.030  0.183 -0.010  0.046 0.191 0.100 0.251 15.926
  520     4208.0    40.1   nan    nan  0.739  0.079 -9999.000 -9999.000  0.133 -0.024  0.224 -0.017 -0.016 0.226 0.100 0.260 14.813
  521     4554.0    56.1   nan    nan  0.045  0.096 -9999.000 -9999.000  0.141  0.080  0.063 -0.103  0.032 0.149 0.200 0.267 14.021
  523     5854.0    56.1   nan    nan  0.113  0.092 -9999.000 -9999.000  0.201  0.035  0.184 -0.035  0.063 0.201 0.200 0.298 11.278
  524     6142.0    56.1   nan    nan  0.063  0.095 -9999.000 -9999.000  0.192  0.053  0.159 -0.079  0.043 0.190 0.200 0.292 11.720
  525     6496.0    56.1   nan    nan  0.232  0.080 -9999.000 -9999.000  0.219  0.040  0.175 -0.071  0.051 0.199 0.200 0.294 11.605
  526     4086.0    57.1   nan    nan -0.857  0.118 -9999.000 -9999.000  0.147  0.000  0.193 -0.007  0.067 0.204 0.100 0.256 15.215
  527     4122.0    57.1   nan    nan -0.663  0.103 -9999.000 -9999.000  0.143  0.004  0.192 -0.005  0.060 0.201 0.100 0.247 16.387
  528     4334.0    57.1   nan    nan -0.870  0.066 -9999.000 -9999.000  0.141  0.036  0.180 -0.001  0.065 0.195 0.100 0.229 19.084
  529     4430.0    57.1   nan    nan -0.650  0.055 -9999.000 -9999.000  0.140  0.052  0.160  0.000  0.081 0.186 0.100 0.219 20.912
  530     4921.0    57.1   nan    nan -0.925  0.089 -9999.000 -9999.000  0.168  0.041  0.165  0.002  0.074 0.186 0.100 0.229 19.049
  531     4922.0    57.1   nan    nan -0.950  0.094 -9999.000 -9999.000  0.166  0.036  0.169  0.001  0.074 0.188 0.100 0.232 18.509
  533     4102.0    66.1   nan    nan -0.316  0.125 -9999.000 -9999.000  0.155 -0.000  0.207 -0.004  0.029 0.209 0.100 0.263 14.403
  534     4129.0    63.1   nan    nan -1.057  0.079 -9999.000 -9999.000  0.146  0.027  0.192 -0.005  0.062 0.204 0.100 0.240 17.314
  535     4205.0    63.1   nan    nan -1.016  0.067 -9999.000 -9999.000  0.138  0.024  0.175 -0.001  0.085 0.196 0.100 0.230 18.855
  536     4435.0    63.1   nan    nan -1.077  0.061 -9999.000 -9999.000  0.150  0.073  0.155 -0.014  0.059 0.182 0.100 0.217 21.328
  539     3877.0   607.0   nan    nan  6.114  0.034 -9999.000 -9999.000  0.148  0.232 -0.064  0.004  0.158 0.288 0.300 0.417  5.753
  484     6300.0     8.0   nan    nan  7.752    nan       nan       nan    nan    nan    nan    nan    nan   nan   nan   nan    nan
