index wavelength species expot  loggf logeps e_stat       eqw     e_eqw   fwhm e_Teff e_logg   e_vt   e_MH  e_sp e_sys e_tot weight
  268    4865.61    22.1 1.115   -2.7  3.107  0.051    44.936     2.811  0.189  0.028  0.174 -0.019  0.040 0.182 0.100 0.214 21.919
  269   4866.271    28.0 3.536  -0.22  3.563  0.065    11.213     1.551 -0.108  0.089 -0.007 -0.002 -0.006 0.089 0.100 0.149 44.972
  271   4871.318    26.0 2.865  -0.34  4.919  0.059    87.171     2.565  0.176  0.128 -0.097 -0.069 -0.027 0.177 0.100 0.212 22.339
  275   4889.002    26.0 2.196  -2.55  5.068  0.047    27.768     2.137  0.193  0.137 -0.030 -0.008 -0.015 0.141 0.100 0.179 31.087
  276   4890.755    26.0 2.876  -0.38  5.118  0.060    93.708     2.681  0.191  0.131 -0.112 -0.073 -0.026 0.189 0.100 0.222 20.279
  277    4903.31    26.0 2.882  -0.89  4.871  0.061    59.635     2.881  0.175  0.121 -0.047 -0.033 -0.019 0.135 0.100 0.179 31.229
  278   4910.017    26.0 3.394  -1.28  4.905  0.080    15.533     2.542  0.175  0.103 -0.022 -0.004 -0.010 0.106 0.100 0.166 36.219
  279   4911.194    22.1 3.121  -0.64  2.931  0.066    20.772     2.534  0.186 -0.012  0.180 -0.007  0.029 0.183 0.100 0.219 20.924
  283   4923.922    26.1 2.891  -1.26  5.202  0.048   111.950     2.409  0.204 -0.015  0.138 -0.080  0.029 0.163 0.100 0.197 25.763
  284   4939.687    26.0 0.858  -3.25  5.179  0.063    78.710     2.657  0.175  0.185 -0.050 -0.064 -0.043 0.207 0.100 0.238 17.655
  285   4946.388    26.0 3.368  -1.11  5.094  0.043    30.600     2.100  0.154  0.105 -0.026 -0.009 -0.011 0.109 0.100 0.154 42.100
  286   4966.089    26.0 3.329  -0.79  5.006  0.043    44.483     2.226  0.171  0.107 -0.033 -0.018 -0.013 0.114 0.100 0.158 40.191
  287   4973.102    26.0 3.960  -0.69  4.779  0.099    10.395     2.298  0.131  0.087 -0.017 -0.003 -0.008 0.089 0.100 0.167 36.058
  289   4980.173    28.0 3.603   0.07  3.550  0.074    16.654     2.456  0.140  0.087 -0.008 -0.006 -0.007 0.088 0.100 0.152 43.113
  290   4985.253    26.0 3.926  -0.44  5.053  0.078    29.005     3.617  0.138  0.088 -0.024 -0.012 -0.013 0.093 0.100 0.157 40.456
  291   4991.066    22.0 0.835   0.45  2.733  0.116    75.151     4.908  0.152  0.154 -0.060 -0.052 -0.035 0.177 0.100 0.234 18.281
  292    4994.13    26.0 0.914  -2.97  5.585  0.201   103.234     8.032  0.225  0.192 -0.083 -0.100 -0.064 0.241 0.100 0.329  9.238
  295   4999.503    22.0 0.825   0.32  2.784  0.188    72.385     8.169  0.198  0.155 -0.057 -0.048 -0.033 0.175 0.100 0.276 13.156
  296   5001.864    26.0 3.882  -0.01  5.035  0.155    52.054     7.592  0.189  0.092 -0.037 -0.025 -0.014 0.103 0.100 0.211 22.381
  298   5005.712    26.0 3.884  -0.12  5.286  0.182    58.546     8.151  0.215  0.093 -0.036 -0.033 -0.016 0.106 0.100 0.233 18.377
  299   5007.209    22.0 0.818   0.17  3.248  0.183    86.255     7.521  0.224  0.158 -0.073 -0.070 -0.044 0.193 0.100 0.284 12.404
  301   5012.068    26.0 0.858   -2.6  5.715  0.126   127.350     5.937  0.208  0.213 -0.134 -0.105 -0.068 0.281 0.100 0.324  9.537
  302   5013.686    22.1 1.581  -2.14  3.188  0.213    49.643    11.029  0.281  0.016  0.173 -0.020  0.038 0.179 0.100 0.296 11.442
  303   5014.943    26.0 3.940  -0.18  4.943  0.146    35.497     7.241  0.165  0.090 -0.024 -0.012 -0.011 0.095 0.100 0.201 24.840
  306   5018.435    26.1 2.891   -1.1  4.995  0.147   110.661     7.422  0.217 -0.016  0.141 -0.080  0.030 0.166 0.100 0.243 16.936
  309   5022.868    22.0 0.825  -0.33  2.825  0.162    41.325     8.948  0.236  0.148 -0.044 -0.015 -0.022 0.157 0.100 0.247 16.449
  310   5024.844    22.0 0.818  -0.53  2.661  0.103    24.155     4.530  0.135  0.150 -0.041 -0.006 -0.018 0.157 0.100 0.212 22.148
  315   5039.957    22.0 0.021  -1.08  2.511  0.090    37.285     4.835  0.178  0.174 -0.047 -0.012 -0.024 0.182 0.100 0.227 19.491
  317   5041.756    26.0 1.484   -2.2  5.475  0.157   101.083     5.877  0.220  0.173 -0.074 -0.103 -0.061 0.223 0.100 0.290 11.850
  319   5051.635    26.0 0.914  -2.76  5.297  0.150   100.835     5.956  0.192  0.192 -0.077 -0.096 -0.063 0.237 0.100 0.297 11.302
  320   5064.653    22.0 0.048  -0.94  2.769  0.091    56.961     4.537  0.164  0.174 -0.048 -0.027 -0.031 0.185 0.100 0.229 19.029
  322   5079.224    26.0 2.196   -2.1  5.384  0.100    66.831     4.586  0.212  0.139 -0.046 -0.044 -0.030 0.156 0.100 0.210 22.587
  325   5083.339    26.0 0.957  -2.84  5.486  0.132   103.309     5.274  0.204  0.192 -0.081 -0.099 -0.065 0.240 0.100 0.291 11.782
  327   5098.697    26.0 2.174  -2.03  5.360  0.105    69.788     4.603  0.200  0.143 -0.047 -0.050 -0.030 0.161 0.100 0.217 21.239
  330   5110.413    26.0 0.000  -3.76  5.783  0.102   127.428     4.465  0.211  0.250 -0.115 -0.114 -0.095 0.313 0.100 0.344  8.464
  333    5123.72    26.0 1.010  -3.06  5.525  0.108    93.887     4.123  0.214  0.185 -0.063 -0.085 -0.055 0.220 0.100 0.265 14.264
  334    5127.36    26.0 0.914  -3.25  5.296  0.119    81.892     4.687  0.194  0.184 -0.051 -0.067 -0.046 0.208 0.100 0.259 14.876
  335   5129.156    22.1 1.890  -1.34  3.004  0.087    62.534     4.327  0.214  0.007  0.171 -0.034  0.037 0.178 0.100 0.222 20.249
  336   5133.689    26.0 4.175   0.36  4.828  0.088    43.109     4.543  0.204  0.082 -0.030 -0.019 -0.013 0.090 0.100 0.161 38.612
  337   5137.074    28.0 1.675  -1.94  3.618  0.074    32.045     3.662  0.161  0.140 -0.018 -0.012 -0.014 0.142 0.100 0.189 27.979
  338   5142.928    26.0 0.957  -3.07  5.674  0.126   101.759     4.816  0.235  0.192 -0.067 -0.102 -0.070 0.238 0.100 0.287 12.116
  340    5150.84    26.0 0.989  -3.04  5.140  0.110    80.703     4.372  0.187  0.184 -0.050 -0.064 -0.044 0.206 0.100 0.254 15.507
  341   5151.911    26.0 1.010  -3.32  5.501  0.127    82.728     5.280  0.224  0.177 -0.058 -0.075 -0.053 0.208 0.100 0.263 14.439
  342   5166.282    26.0 0.000  -4.12  5.670  0.122   108.542     4.943  0.205  0.232 -0.075 -0.105 -0.090 0.280 0.100 0.322  9.666
  343   5171.596    26.0 1.484  -1.72  5.311  0.107   115.829     4.608  0.216  0.185 -0.115 -0.103 -0.058 0.248 0.100 0.288 12.067
  344   5172.684    12.0 2.712 -0.393  5.423  0.078   241.862    14.869 -0.271  0.150 -0.257 -0.018  0.009 0.298 0.100 0.324  9.520
  345   5173.743    22.0 0.000  -1.06  2.694  0.073    50.397     4.083  0.183  0.177 -0.049 -0.021 -0.029 0.187 0.100 0.224 19.864
  346   5183.604    12.0 2.717 -0.167  5.423  0.055   289.018    14.160  0.245  0.151 -0.268 -0.012  0.015 0.308 0.100 0.329  9.258
  347   5185.902    22.1 1.891  -1.41  2.943  0.084    56.252     4.081  0.220  0.009  0.175 -0.025  0.044 0.182 0.100 0.224 19.871
  348   5192.969    22.0 0.021  -0.95  2.692  0.071    55.083     3.862  0.182  0.176 -0.051 -0.024 -0.030 0.187 0.100 0.224 19.962
  349   5194.942    26.0 1.556  -2.02  5.462  0.108   106.234     4.405  0.226  0.176 -0.094 -0.099 -0.057 0.230 0.100 0.273 13.418
  350   5197.568    26.1 3.230  -2.22  4.931  0.073    37.850     3.717  0.187 -0.022  0.188 -0.014  0.034 0.193 0.100 0.229 19.044
  351   5202.336    26.0 2.174  -1.87  5.355  0.103    77.910     4.454  0.219  0.146 -0.055 -0.059 -0.034 0.170 0.100 0.223 20.166
  352   5206.023    24.0 0.941   0.02  3.149  0.101   103.695     4.335  0.222  0.160 -0.102 -0.087 -0.049 0.214 0.100 0.257 15.111
  353   5210.384    22.0 0.048  -0.82  2.785  0.080    64.937     3.928  0.213  0.177 -0.055 -0.036 -0.035 0.192 0.100 0.231 18.770
  355   5215.181    26.0 3.263  -0.86  4.756  0.070    33.243     3.518  0.179  0.108 -0.029 -0.012 -0.013 0.113 0.100 0.166 36.076
  356   5216.274    26.0 1.607  -2.08  5.203  0.089    91.166     3.426  0.205  0.167 -0.064 -0.080 -0.046 0.201 0.100 0.242 17.117
  357   5217.389    26.0 3.209  -1.07  5.089  0.097    42.753     5.124  0.249  0.110 -0.033 -0.017 -0.014 0.117 0.100 0.182 30.226
  359   5225.525    26.0 0.110  -4.75  5.448  0.089    67.483     3.889  0.204  0.206 -0.040 -0.038 -0.038 0.217 0.100 0.255 15.421
  360    5227.19    26.0 1.556  -1.23  5.368  0.095   138.500     5.338  0.224  0.198 -0.175 -0.094 -0.048 0.285 0.100 0.316 10.001
  362   5234.624    26.1 3.221  -2.18  5.113  0.061    49.228     3.104  0.201 -0.024  0.186 -0.023  0.037 0.193 0.100 0.225 19.688
  363   5242.491    26.0 3.632  -0.83  4.873  0.088    20.612     3.411  0.190  0.097 -0.020 -0.006 -0.010 0.100 0.100 0.166 36.114
  364   5247.565    24.0 0.960  -1.59  2.962  0.094    19.998     3.626  0.180  0.145 -0.038 -0.004 -0.017 0.151 0.100 0.204 24.032
  365   5250.646    26.0 2.196  -2.18  5.272  0.075    58.577     3.673  0.212  0.142 -0.038 -0.030 -0.023 0.152 0.100 0.197 25.865
  367   5254.956    26.0 0.110  -4.76  5.425  0.076    66.119     3.578  0.187  0.206 -0.045 -0.039 -0.041 0.218 0.100 0.252 15.763
  368   5263.306    26.0 3.263  -0.87  4.778  0.048    33.983     2.384  0.156  0.109 -0.027 -0.011 -0.012 0.113 0.100 0.159 39.714
  370   5265.556    20.0 2.523  -0.26  4.380  0.079    47.451     4.222  0.238  0.082 -0.037 -0.018 -0.015 0.093 0.100 0.158 40.186
  372   5269.537    26.0 0.858  -1.33  5.148  0.046   174.596     4.093  0.241  0.230 -0.230 -0.066 -0.033 0.334 0.100 0.351  8.106
  374   5275.997    26.1 3.199  -2.01  5.272  0.077    68.103     3.860  0.222 -0.027  0.181 -0.039  0.037 0.191 0.100 0.229 19.117
  375   5283.621    26.0 3.239  -0.45  5.043  0.081    70.153     3.804  0.199  0.116 -0.062 -0.045 -0.021 0.141 0.100 0.191 27.527
  376    5284.08    26.1 2.891  -3.11  5.224  0.097    28.432     4.472  0.223 -0.014  0.188 -0.009  0.035 0.192 0.100 0.237 17.776
  378   5296.691    24.0 0.982  -1.36  2.986  0.070    29.546     3.403  0.184  0.144 -0.038 -0.008 -0.019 0.150 0.100 0.194 26.662
  379   5298.272    24.0 0.982  -1.14  2.941  0.058    38.334     3.065  0.184  0.145 -0.042 -0.016 -0.020 0.153 0.100 0.192 27.167
  380   5302.303    26.0 3.281  -0.73  4.987  0.060    50.941     3.153  0.196  0.109 -0.039 -0.025 -0.018 0.120 0.100 0.167 35.776
  381   5307.361    26.0 1.607  -2.91  5.101  0.062    49.429     3.341  0.211  0.158 -0.033 -0.022 -0.023 0.165 0.100 0.202 24.443
  382   5324.179    26.0 3.211  -0.11  4.893  0.081    80.652     3.695  0.200  0.120 -0.080 -0.058 -0.024 0.157 0.100 0.203 24.212
  384   5328.039    26.0 0.914  -1.47  5.307  0.059   171.940     4.988  0.254  0.230 -0.223 -0.069 -0.036 0.330 0.100 0.350  8.185
  385   5328.532    26.0 1.556  -1.85  5.396  0.108   111.917     4.643  0.209  0.180 -0.102 -0.100 -0.059 0.237 0.100 0.279 12.829
  386     5332.9    26.0 1.556  -2.78  4.914  0.058    49.844     3.118  0.178  0.160 -0.036 -0.021 -0.023 0.167 0.100 0.203 24.254
  387   5336.786    22.1 1.581   -1.6  3.033  0.077    70.993     3.683  0.206  0.014  0.170 -0.045  0.038 0.180 0.100 0.220 20.621
  388   5339.929    26.0 3.263  -0.63  4.983  0.071    57.259     3.579  0.200  0.112 -0.044 -0.029 -0.017 0.125 0.100 0.175 32.624
  389   5341.024    26.0 1.607  -1.95  5.259  0.086    99.687     3.499  0.200  0.172 -0.079 -0.091 -0.054 0.217 0.100 0.254 15.523
  390   5345.796    24.0 1.003  -0.95  3.073  0.051    54.330     2.714  0.208  0.146 -0.048 -0.030 -0.029 0.159 0.100 0.195 26.341
  391   5348.314    24.0 1.003  -1.21  3.089  0.076    41.296     4.162  0.273  0.145 -0.043 -0.018 -0.021 0.154 0.100 0.199 25.370
  392   5349.465    20.0 2.709  -0.31  4.200  0.062    25.443     2.729  0.188  0.075 -0.030 -0.007 -0.013 0.082 0.100 0.143 48.572
  393   5371.489    26.0 0.957  -1.64  5.423  0.067   164.644     5.171  0.245  0.228 -0.211 -0.077 -0.046 0.323 0.100 0.345  8.401
  394   5381.022    22.1 1.565  -1.97  2.931  0.061    47.641     3.389  0.194  0.018  0.176 -0.018  0.041 0.182 0.100 0.217 21.264
  395   5393.168    26.0 3.241  -0.72  4.934  0.058    51.535     3.081  0.205  0.110 -0.039 -0.025 -0.018 0.121 0.100 0.167 35.797
  397   5397.128    26.0 0.914  -1.98  5.179  0.082   133.504     4.150  0.203  0.219 -0.132 -0.099 -0.072 0.283 0.100 0.312 10.299
  398   5405.775    26.0 0.989  -1.85  5.201  0.076   136.569     4.005  0.221  0.219 -0.142 -0.098 -0.069 0.287 0.100 0.313 10.176
  399   5409.783    24.0 1.029  -0.67  3.032  0.069    65.331     3.254  0.213  0.149 -0.049 -0.036 -0.029 0.164 0.100 0.204 24.096
  401   5418.768    22.1 1.581  -2.13  2.893  0.066    36.068     3.506  0.160  0.017  0.177 -0.012  0.040 0.183 0.100 0.218 20.956
  402   5429.696    26.0 0.957  -1.88  5.464  0.063   152.267     4.030  0.235  0.227 -0.182 -0.089 -0.061 0.310 0.100 0.332  9.069
  403   5434.524    26.0 1.010  -2.13  5.536  0.064   138.474     3.448  0.235  0.219 -0.148 -0.097 -0.069 0.290 0.100 0.313 10.190
  404   5476.564    26.0 4.100  -0.28  5.237  0.115    36.721     5.675  0.296  0.087 -0.023 -0.013 -0.011 0.092 0.100 0.178 31.632
  407   5497.516    26.0 1.010  -2.83  5.408  0.085   101.783     3.492  0.231  0.194 -0.068 -0.089 -0.063 0.233 0.100 0.267 14.010
  408   5501.465    26.0 0.957  -3.05  5.421  0.099    95.962     3.967  0.228  0.192 -0.058 -0.083 -0.058 0.225 0.100 0.265 14.228
  409   5506.779    26.0 0.989  -2.79  5.429  0.089   105.486     3.769  0.218  0.196 -0.074 -0.095 -0.068 0.240 0.100 0.275 13.252
  410   5528.405    12.0 4.346 -0.498  5.731  0.061   101.991     3.895  0.243  0.082 -0.103 -0.034 -0.015 0.137 0.100 0.180 30.830
  411   5534.834    26.1 3.245  -2.75  5.174  0.075    24.378     3.187  0.249 -0.020  0.189 -0.007  0.034 0.193 0.100 0.230 18.885
  412   5569.618    26.0 3.414  -0.52  5.170  0.053    63.922     2.672  0.215  0.110 -0.052 -0.036 -0.019 0.128 0.100 0.171 34.164
  413   5572.842    26.0 3.394  -0.28  4.967  0.054    66.978     2.663  0.215  0.112 -0.056 -0.041 -0.021 0.133 0.100 0.175 32.553
  414   5581.965    20.0 2.523 -0.555  4.008  0.070    17.614     2.425  0.185  0.081 -0.027 -0.004 -0.010 0.086 0.100 0.149 44.829
  415   5586.756    26.0 3.366  -0.11  4.876  0.061    72.509     2.910  0.213  0.116 -0.063 -0.046 -0.022 0.142 0.100 0.184 29.632
  417   5588.749    20.0 2.524   0.21  4.258  0.047    66.516     2.468  0.209  0.086 -0.047 -0.034 -0.020 0.106 0.100 0.153 42.788
  418   5590.114    20.0 2.521 -0.571  4.137  0.059    21.755     2.318  0.147  0.081 -0.025 -0.005 -0.010 0.086 0.100 0.144 48.093
  419   5594.462    20.0 2.523  0.097  4.004  0.045    47.277     2.420  0.170  0.083 -0.036 -0.017 -0.018 0.094 0.100 0.144 48.022
  420    5598.48    20.0 2.521 -0.087  4.198  0.049    47.968     2.671  0.224  0.079 -0.037 -0.018 -0.015 0.090 0.100 0.143 48.636
  421   5601.277    20.0 2.526 -0.523  4.407  0.069    35.737     3.531  0.272  0.080 -0.031 -0.011 -0.012 0.087 0.100 0.150 44.667
  422   5615.644    26.0 3.332   0.04  5.001  0.142    87.489     6.676  0.217  0.121 -0.090 -0.062 -0.024 0.165 0.100 0.239 17.444
  423   5624.542    26.0 3.414  -0.76  4.944  0.056    39.806     2.985  0.216  0.105 -0.030 -0.016 -0.015 0.111 0.100 0.160 39.150
  425   5658.816    26.0 3.394  -0.76  4.838  0.056    35.787     2.918  0.201  0.106 -0.028 -0.013 -0.013 0.111 0.100 0.160 39.223
  434   5711.088    12.0 4.343 -1.724  5.510  0.089    19.059     3.391  0.215  0.070 -0.019 -0.003 -0.008 0.073 0.100 0.152 43.000
  435   5754.656    28.0 1.934  -2.22  3.809  0.088    17.279     3.055  0.260  0.136 -0.015 -0.005 -0.012 0.137 0.100 0.191 27.296
  436   5762.992    26.0 4.209  -0.36  5.122  0.069    22.864     2.787  0.236  0.084 -0.019 -0.006 -0.008 0.087 0.100 0.149 44.885
  440   5857.451    20.0 2.930   0.23  4.340  0.045    47.151     2.436  0.249  0.074 -0.036 -0.016 -0.013 0.085 0.100 0.139 52.021
  441   5866.451    22.0 1.066  -0.79  2.733  0.073    10.542     1.708  0.138  0.144 -0.036 -0.003 -0.018 0.150 0.100 0.194 26.529
  442   5889.951    11.0 0.000  0.108  4.553  0.034   260.499     6.296  0.350  0.165 -0.252 -0.020 -0.001 0.302 0.100 0.320  9.776
  443   5892.872    28.0 1.984  -2.22  3.631  0.095    10.964     2.322  0.169  0.134 -0.014 -0.002 -0.012 0.135 0.100 0.193 26.791
  444   5895.924    11.0 0.000 -0.194  4.462  0.034   203.715     3.971  0.304  0.161 -0.216 -0.037 -0.020 0.273 0.100 0.292 11.695
  446   6102.723    20.0 1.879 -0.793  4.359  0.042    62.571     2.307  0.262  0.106 -0.054 -0.027 -0.020 0.124 0.100 0.164 36.974
  447   6108.116    28.0 1.675   -2.6  3.838  0.079    16.855     2.685  0.292  0.142 -0.015 -0.005 -0.013 0.143 0.100 0.192 27.155
  448   6122.217    20.0 1.886 -0.316  4.392  0.047    89.302     2.412  0.228  0.115 -0.091 -0.049 -0.024 0.156 0.100 0.192 27.253
  449   6162.173    20.0 1.899  -0.09  4.469  0.055   104.531     2.983  0.240  0.120 -0.123 -0.058 -0.025 0.183 0.100 0.216 21.485
  450   6169.042    20.0 2.523 -0.797  4.237  0.074    17.981     2.610  0.252  0.081 -0.028 -0.004 -0.012 0.087 0.100 0.152 43.512
  451   6169.563    20.0 2.526 -0.478  4.072  0.053    23.582     2.222  0.201  0.083 -0.030 -0.006 -0.011 0.089 0.100 0.144 48.179
  453    6219.28    26.0 2.196  -2.45  5.009  0.060    34.022     3.105  0.214  0.141 -0.029 -0.013 -0.018 0.146 0.100 0.187 28.722
  455   6246.319    26.0 3.600  -0.77  5.037  0.054    34.278     2.749  0.274  0.101 -0.027 -0.012 -0.014 0.106 0.100 0.156 41.345
  456   6247.559    26.1 3.892   -2.3  5.333  0.065    19.454     2.324  0.293 -0.036  0.193 -0.008  0.033 0.199 0.100 0.232 18.545
  457   6265.134    26.0 2.174  -2.54  5.072  0.041    34.184     2.110  0.217  0.142 -0.028 -0.012 -0.018 0.146 0.100 0.182 30.213
  459   6301.501    26.0 3.651  -0.71  5.287  0.050    46.948     2.411  0.242  0.103 -0.023 -0.019 -0.015 0.108 0.100 0.156 41.280
  460    6335.33    26.0 2.196  -2.18  5.025  0.040    49.812     2.227  0.203  0.144 -0.031 -0.020 -0.021 0.150 0.100 0.185 29.292
  461   6336.824    26.0 3.684  -0.85  4.787  0.071    16.724     2.348  0.215  0.098 -0.020 -0.004 -0.010 0.101 0.100 0.159 39.742
  463   6400.001    26.0 3.603  -0.27  4.845  0.037    50.765     2.023  0.192  0.106 -0.034 -0.022 -0.015 0.114 0.100 0.156 40.865
  464   6408.018    26.0 3.684  -0.99  4.994  0.061    19.050     2.234  0.256  0.098 -0.020 -0.006 -0.011 0.101 0.100 0.155 41.871
  465   6411.649    26.0 3.651  -0.59  4.952  0.045    36.400     2.309  0.226  0.100 -0.026 -0.013 -0.014 0.105 0.100 0.152 43.352
  466   6430.846    26.0 2.174  -1.95  5.051  0.039    65.576     2.121  0.221  0.149 -0.035 -0.038 -0.028 0.160 0.100 0.193 26.899
  467   6432.677    26.1 2.891  -3.57  5.051  0.083     9.745     1.800  0.150 -0.013  0.192 -0.003  0.038 0.196 0.100 0.235 18.058
  468   6439.075    20.0 2.524   0.47  4.179  0.054    78.356     2.732  0.252  0.094 -0.051 -0.044 -0.024 0.118 0.100 0.164 37.222
  469   6449.808    20.0 2.521 -0.502  4.325  0.050    34.747     2.570  0.245  0.082 -0.030 -0.010 -0.016 0.089 0.100 0.143 48.826
  470   6456.381    26.1 3.903  -2.05  5.203  0.073    23.678     3.011  0.343 -0.038  0.193 -0.008  0.035 0.200 0.100 0.235 18.079
  471    6499.65    20.0 2.523 -0.818  4.388  0.064    23.274     2.685  0.280  0.084 -0.025 -0.005 -0.011 0.088 0.100 0.148 45.612
  472   6516.077    26.1 2.891  -3.37  5.369  0.046    25.905     1.990  0.226 -0.017  0.193 -0.007  0.041 0.198 0.100 0.227 19.461
  473    6643.63    28.0 1.675  -2.22  3.680  0.044    26.611     2.019  0.210  0.146 -0.014 -0.007 -0.014 0.148 0.100 0.184 29.679
  476   6717.681    20.0 2.709 -0.524  4.325  0.051    24.041     2.190  0.264  0.079 -0.028 -0.006 -0.011 0.085 0.100 0.141 50.546
  477   6767.772    28.0 1.825  -2.14  3.890  0.055    31.895     2.757  0.249  0.142 -0.014 -0.009 -0.015 0.144 0.100 0.184 29.681
  481   7698.974    19.0 0.000 -0.178  3.284  0.040    68.090     2.301  0.314  0.113 -0.043 -0.029 -0.025 0.127 0.100 0.166 36.121
  482   7714.308    28.0 1.934   -2.0  3.783  0.042    29.688     2.073  0.263  0.141 -0.009 -0.008 -0.014 0.142 0.100 0.179 31.263
  483    7788.93    28.0 1.949  -2.18  3.783  0.054    21.332     2.132  0.308  0.140 -0.011 -0.005 -0.013 0.141 0.100 0.181 30.458
  485     5526.0    21.1   nan    nan  0.673  0.126 -9999.000 -9999.000  0.189  0.003  0.179 -0.013  0.042 0.185 0.200 0.300 11.101
  486     5030.0    21.1   nan    nan  0.949  0.208 -9999.000 -9999.000  0.184  0.005  0.188 -0.025  0.048 0.196 0.200 0.349  8.212
  487     4669.0    21.1   nan    nan  0.833  0.104 -9999.000 -9999.000  0.143  0.025  0.159 -0.013  0.035 0.165 0.200 0.280 12.795
  488     4415.0    21.1   nan    nan  0.910  0.077 -9999.000 -9999.000  0.141  0.024  0.138 -0.030  0.025 0.145 0.200 0.259 14.923
  489     4399.0    21.1   nan    nan  1.081  0.123 -9999.000 -9999.000  0.141  0.023  0.181 -0.081 -0.008 0.200 0.200 0.308 10.513
  490     4824.0    25.0   nan    nan  2.420  0.068 -9999.000 -9999.000  0.160  0.127 -0.018 -0.004 -0.010 0.129 0.200 0.247 16.333
  491     4782.0    25.0   nan    nan  2.372  0.059 -9999.000 -9999.000  0.140  0.119 -0.055 -0.003 -0.019 0.132 0.200 0.247 16.401
  492     4766.0    25.0   nan    nan  2.407  0.095 -9999.000 -9999.000  0.127  0.086 -0.076  0.001  0.001 0.115 0.200 0.250 16.060
  493     4762.0    25.0   nan    nan  2.436  0.088 -9999.000 -9999.000  0.126  0.082 -0.075  0.001  0.001 0.111 0.200 0.245 16.642
  494     4753.0    25.0   nan    nan  2.531  0.056 -9999.000 -9999.000  0.167  0.107 -0.025 -0.002 -0.012 0.110 0.200 0.235 18.055
  495     4310.0   106.0   nan    nan  5.637  0.014 -9999.000 -9999.000  0.144  0.193 -0.141 -0.001  0.113 0.265 0.100 0.283 12.457
  496     4323.0   106.0   nan    nan  5.668  0.021 -9999.000 -9999.000  0.139  0.163 -0.114  0.003  0.109 0.227 0.100 0.249 16.157
  497     4246.0    21.1   nan    nan  1.468  0.082 -9999.000 -9999.000  0.149 -0.169  0.032 -0.131 -0.111 0.243 0.200 0.326  9.433
  498     4313.0    21.1   nan    nan  1.283  0.170 -9999.000 -9999.000  0.140 -0.069  0.366 -0.114 -0.038 0.391 0.200 0.471  4.511
  499     4324.0    21.1   nan    nan  0.896  0.113 -9999.000 -9999.000  0.141  0.003  0.205 -0.089  0.001 0.223 0.200 0.320  9.748
  500     4040.0    25.0   nan    nan  2.472  0.126 -9999.000 -9999.000  0.188  0.121 -0.023 -0.004 -0.020 0.125 0.200 0.268 13.972
  502     3962.0    13.0   nan    nan  3.889  0.078 -9999.000 -9999.000  0.155  0.150 -0.268 -0.039 -0.007 0.310 0.300 0.438  5.210
  504     3906.0    14.0   nan    nan  5.240  0.196 -9999.000 -9999.000  0.136  0.181 -0.186 -0.010  0.005 0.260 0.100 0.340  8.631
  505     4384.0    23.0   nan    nan  1.255  0.067 -9999.000 -9999.000  0.133  0.159  0.065 -0.006 -0.041 0.177 0.100 0.214 21.756
  506     4379.0    23.0   nan    nan  1.178  0.057 -9999.000 -9999.000  0.136  0.093  0.024  0.001 -0.059 0.113 0.100 0.161 38.398
  507     4006.0    23.1   nan    nan  1.648  0.110 -9999.000 -9999.000  0.144 -0.000  0.195  0.010  0.010 0.196 0.100 0.246 16.526
  508     3952.0    23.1   nan    nan  1.986  0.153 -9999.000 -9999.000  0.180 -0.064  0.175 -0.023  0.026 0.189 0.100 0.263 14.410
  510     4020.0    27.0   nan    nan  2.600  0.117 -9999.000 -9999.000  0.170  0.225 -0.001 -0.003 -0.018 0.226 0.100 0.273 13.376
  511     4110.0    27.0   nan    nan  2.566  0.120 -9999.000 -9999.000  0.158  0.120 -0.020 -0.010 -0.015 0.123 0.100 0.199 25.350
  512     4119.0    27.0   nan    nan  2.300  0.111 -9999.000 -9999.000  0.145  0.162 -0.049 -0.049 -0.049 0.182 0.100 0.236 17.951
  513     4121.0    27.0   nan    nan  2.295  0.081 -9999.000 -9999.000  0.140  0.167 -0.047 -0.047 -0.047 0.187 0.100 0.226 19.497
  515     4078.0    38.1   nan    nan  0.415  0.110 -9999.000 -9999.000  0.184  0.102  0.092 -0.033  0.063 0.154 0.100 0.214 21.774
  516     4215.0    38.1   nan    nan  0.574  0.065 -9999.000 -9999.000  0.161  0.089  0.006 -0.047  0.023 0.104 0.100 0.158 39.991
  517     4900.0    39.1   nan    nan -0.504  0.076 -9999.000 -9999.000  0.171  0.041  0.186 -0.010  0.044 0.196 0.100 0.232 18.542
  518     4884.0    39.1   nan    nan -0.327  0.110 -9999.000 -9999.000  0.197 -0.005  0.186 -0.017  0.045 0.193 0.100 0.243 16.915
  519     4397.0    39.1   nan    nan -0.382  0.084 -9999.000 -9999.000  0.139  0.042  0.180 -0.010  0.034 0.188 0.100 0.229 18.998
  520     4208.0    40.1   nan    nan  0.239  0.072 -9999.000 -9999.000  0.144  0.000  0.206 -0.006  0.029 0.208 0.100 0.242 17.046
  521     4554.0    56.1   nan    nan -0.417  0.140 -9999.000 -9999.000  0.149  0.080  0.080 -0.073  0.018 0.136 0.200 0.280 12.780
  523     5854.0    56.1   nan    nan -0.521  0.108 -9999.000 -9999.000  0.211  0.033  0.181 -0.014  0.048 0.190 0.200 0.297 11.365
